422	740 384 31
423	400 740 176 235
424	740 636 240 60 692
425	740 143 67
426	407 790 32
427	400 740 717
430	405 4 104
433	700 33
434	700 34 1
437	520 240
448	382 760 382 2 820
453	740 817 491
454	740 817 491
455	740 760 240
458	400 740 67 100
459	740 100 415
461	740 892
463	400 740 176
464	390 3
466	861 3
467	740 176 220
468	400 775 516
469	740 760 240
470	0
472	824 892 413
476	2 861 416
479	520 220 415 60 920
480	400 740 760 382
481	110
484	740 760 840 799
485	520 220 415 240 803
488	2 861 416
489	390 3
490	400 740 32 15
491	504 350 741 60 920
494	400 740 100 176 175
497	400 740 0 792
498	0 740 233 240
499	700 33 400 740 388
501	534 556
502	405 3
504	400 740 0 832 0
506	151 740 221
508	151 740 222
509	151 740 222
510	520 70 255 832
513	740 61 2 455 420 32
515	520 240
516	740 690 435 255
518	2 861 416
519	390 4 155 390
520	400 98
526	400 520 233
530	156 140
532	700 34 400 525 550
533	90 740 101 31
534	400 740 637
535	740 32 840
537	740 390 590 2 861
542	111 33
544	400 740 32 28
548	400 740 176 791
549	400 740 32 27
550	400 740 176 519
552	617 550 3
554	400 90 740 400 90
556	400 740 141
557	400 153 118
559	298 350 892 590
560	400 236 233
567	400 740 32 840
569	400 740 275 320 235 240 798
570	740 690 435 255 55
574	90 740 240 235
578	400 90 740 100 390 231
581	700 33 711 335 575 413
585	400 740 176
589	504 350 741 60 920
592	400 154 806 467
593	740 100 175 630 705
594	740 752 175 2 861
596	740 176 33 705 235
597	740 690 436 255
598	400 137
599	740 142 62 2 817
601	740 752 460 495 240 415
603	158 805 480
609	34 705
613	520 235
621	700 34
622	158 838 470
623	405 3 2 293 360
624	400 525 554
625	3 408
626	33 33 0 740 142 61 140 2 546
627	400 151 97
628	520 33 33
630	400 740 32 27
631	740 690 435 176 233 803
632	0 740 242 235
634	390 3 2 820
635	740 33 711 335 575 413
637	400 97
638	400 740 32 25
640	400 740 32 14
643	700 32
644	400 137
646	740 176 31 60 201
647	868 705 590
649	400 740 798 365 415 1
652	740 540 204 255
653	700 33 711 335 575 413
654	368 91
658	700 125
659	400 740 32 27
662	617 550 3 790
664	740 760 61 60 692
665	2 861 416
666	90 740 240 235
668	740 400 142 61 33
670	700 3
671	400 156 435 255
672	876 32 578 415
675	740 923 235
677	90 740 176 741 347
679	257 360
681	869 60 820
682	526 554 2 820
686	740 603 240 60 692
687	700 33 711 335 575 413
688	682 413 840 0 740 61
689	700 33 711 335 575 413
690	390 0 742 0
693	156 3
694	740 32 840
701	700 33
702	740 176
703	400 852
715	16 220 382
718	740 175 415 33 1
719	740 176
729	740 482 240 2 861
730	400 740 17 503
731	740 760 33 33 240 2 824
732	368 900
737	400 740 16 503
740	700 34
742	33 711 335 575 413
743	700 34
744	740 0 220 4 2 390 95
745	400 158 806 475
746	400 740 176 240
749	400 740 575 17 798
751	400 236 220
752	90 740 792
753	400 740 176 240
755	740 630 0
760	740 803 60 550
765	511 32 142
768	31 893
769	156 3
771	408 817 920 2 861
772	156 176
773	156 176
774	368 91
775	161 97 741 140
776	712 840 400 740 440
780	400 154 690
784	151 740 235
786	416 590 33
787	405 4 1 2 817
788	637 272 317
789	407 4 2 861
790	400 740 440
794	154 3
797	400 98
800	90 740 176 741 347
801	400 740 817 491
805	154 806 470 2 861
806	400 740 152 240
807	90 740 176 741 347
810	154 3 617 33
811	400 90 740 100 415
812	400 236
815	400 226
816	869 575
823	365 900
824	220 0 700 33
825	892 590
829	700 840 32 741
830	400 137
831	520 33 33
832	156 3
834	400 158 690
838	861 3
840	861 3
841	700 32
842	90 740 176 741 347
843	400 740 681
844	156 3
845	156 3
846	156 3
847	156 3
848	590 32 645 3
850	156 3
851	156 3
852	156 3
853	156 3
854	156 3
855	156 3
856	156 3
857	156 3
858	156 3
859	156 3
860	156 3
861	156 3
862	400 740 817 276
863	400 892 831
867	700 33 711 335 575 413
869	400 151 142
870	156 3
871	740 32 25
876	520 33 33
878	156 3
880	90 740 176 741 347
882	90 740 176 741 347
884	90 740 176 741 347
885	740 840 13 745 31 370
886	90 740 176 741 347
890	700 34
892	740 416
894	740 920 318 700 692
895	700 34
897	869 60 1 820
901	158 221
902	690 590 32 220
904	690 590 32 220
905	400 740 717
907	712 840 400 740 440
913	520 220 415
916	700 33 711 335 575 413
917	400 520 400 352
920	520 233 240 220 32
921	400 740 61 140
922	158 3 494
923	400 740 388 717 705
927	400 236 220
929	740 400 142 61
930	740 790 32
932	90 326 700 920 125 1 55 920 140
937	740 482 240 2 861
938	740 690 435 255
939	740 904 233 240 798 60 692
943	740 540 2 817
945	526 550 233
951	390 4 2 817
1004	520 233 49 2 861
1007	740 100 692 491 2 817
1011	426 3 13 817
1017	220 33
1018	137 413
1020	740 405 590 32 900 3 806 235 220 32 2 690 921
1021	700 32
1023	700 745
1024	740 803 892 31 2 861
1032	220 33
1034	740 158 806 467
1052	400 740 817 491
1054	740 32 165 0
1057	740 390 590 240
1058	740 690 636 240
1060	804 235 2 817
1061	527 550 233
1062	820 595 575 692
1063	232 740 176 745 440 617
1064	740 585 17 2 611 615 703
1065	220 63 51
1066	920 706 193 384 32 920 140 902
1067	317 890 1 32 776 625
1068	920 440 692 1 542 250
1069	354 1 740 405 590 33 706 2 690 921
1070	220 17
1071	820 302 596 18 125 381
1073	740 690 435 255 803 220 240 235 2 817
1074	740 760 615 503 2 817
1075	740 772 240 60 415 56
1077	520 233 240 60 201
1080	740 176 690 435 255 220 32 806 60 550
1081	405 61 527 555 233 235 806 2 817
1082	740 920 320 233 806 2 405 321
1084	740 626 176 33 705 233
1085	740 900 3 806 33 705 235 55
1086	740 388 231 240 798 1 820
1087	154 806 468 1 740 877 760
1089	595 140 640
1092	740 923
1095	740 798 220 742 146
1096	740 531
1097	156 803
1098	740 390 590 231 240 235 745 60 920
1099	740 798 235 1 368 831 165
1101	740 380 235 2 817
1102	405 690 32
1103	520 33 706 235 798 803 2 31 892
1104	90 740 101 2 820
1105	740 920 320 235
1106	740 752 482
1107	430 3
1108	617 550 3
1109	740 406 590 741 406 125
1110	740 639 240 2 861
1112	520 33 706
1113	390 3 368 817
1114	390 4 2 861 125
1115	740 176 60 692
1116	159 57
1117	158 806 468 740 752 231 235
1118	740 910
1119	621 740 900 3 0 2 820
1120	740 690 435 255 1 60 201
1121	740 100 140 3
1122	740 100 717
1123	520 70 921 240
1124	740 32 28
1125	617 243 950
1126	592 31
1127	90 740 220 3 2 390 72
1128	740 61
1129	390 3 491
1130	390 16
1131	617 142
1132	2 610 125 32
1133	400 740 390 590
1134	740 100 240 235 741 175 132
1136	740 910
1137	595 820 100 415 741 315 850
1138	156 3
1139	390 17 2 220 455 741
1141	520 219 2 817
1142	520 460 31
1143	740 615 703
1144	740 32 840 820
1145	232 240 741 60 920
1146	521 368 280 192 440
1147	520 70 253 60 692
1148	156 176 518 220 416 2 615
1149	892 700
1151	368 740 870
1153	861 920 0 520 220 16
1154	400 565
1158	748 530 323 316
1161	740 760 440
1164	407 16 1 2 861
1166	556 60 550
1168	740 630 240 741 861
1169	159 97 0 520 33 705 0 740 717 220 415 806
1170	409 61 740 235 220 31 2 861 244 165
1171	409 32 845 33 705 231 806 2 595 812 125 717
1173	154 806 471 407 845 740 233 231 798
1174	740 554 220 415 798 60 692
1175	740 405 590 220 3 2 861
1176	740 773 231 806 2 861
1178	740 443 388 33 705 233 2 817
1179	740 388
1180	368 861 503
1181	740 384 32 2 817
1182	405 32 900 3 70 2 233 235
1183	740 267 811 832 60 692
1184	154 806 469 1 740 877 32
1185	203 892 193
1187	154 806 467 31
1188	740 840 13
1189	520 240 235
1190	405 61 33 706 794 630 220 2 820
1191	63 740 918
1192	407 17 60 193
1193	154 806 468
1194	64 706 140
1195	154 806 467 1 2 817
1196	740 176 1 367 861 216
1197	740 49
1198	154 615 503
1199	154 806 472 1 740 405 590
1201	400 154 806 468
1204	161 97 2 817
1206	740 176 798 231
1207	712 840 400 740 440
1208	400 740 17 503
1209	167 705 368 5 741 60 920
1210	740 821
1211	700 33 151 706 31 2 817
1212	400 740 717
1213	740 100 176
1214	151 390 590 741 330 368
1215	740 32 840
1216	400 202 892 220 920
1217	400 202 892 220 920
1218	617 142
1219	32 840
1220	400 740 460 495
1221	400 90 740 100 415
1222	400 158 806 470
1223	158 806 465
1224	740 798 460 354
1226	740 390 590 240
1228	142 33
1229	142 33
1234	400 740 220 415 798
1235	400 740 405 590 235 806
1236	740 48 741 850
1237	740 636 240 204 705 621
1239	400 158 806 472
1240	400 921 690 435 255 55
1242	400 740 898 617
1243	400 156 118
1244	400 520 400 352
1245	400 520 400 353
1246	400 137
1247	740 337 484
1248	740 337 484
1249	740 336 176
1250	415 35 171
1253	400 158 904 736
1254	400 158 904 736
1255	400 158 904 736
1256	400 740 892 617
1257	520 72 219
1258	520 220 240 2 820
1259	400 740 177 519
1260	400 740 176
1262	740 32 840 679
1263	740 636 240 60 692
1264	390 0 740 500 91
1265	740 904 32 233 803
1266	1 142
1268	400 520 233
1270	700 33
1271	400 804 0 233 240
1272	400 740 335 0
1273	400 740 920 320 233 240 798
1274	520 233
1276	400 740 100 240
1277	520 240 2 405 501
1278	520 240 2 405 501
1279	520 240 2 405 501
1280	520 240 2 405 501
1281	520 240 2 405 501
1282	520 240 2 405 501
1283	520 240 2 405 501
1284	520 240 2 405 501
1285	520 240 2 405 501
1286	520 240 2 405 501
1287	520 240 2 405 501
1288	520 240 2 405 501
1289	520 240 2 405 501
1290	520 240 2 405 501
1293	740 585 17 33 706 803 2 220 455 920
1294	740 482 55 220 415 798 803 742 617
1295	595 420 717 745
1296	740 585 17 240 2 305 32 904
1298	520 240 2 405 501
1299	520 240 2 405 501
1300	740 407 590 690 436 255 920 318 220 415 803
1301	740 407 590 690 436 255 920 318 220 415 803
1302	740 407 590 690 436 255 920 318 220 415 803
1303	740 407 590 690 436 255 920 318 220 415 803
1304	740 407 590 690 436 255 920 318 220 415 803
1305	740 407 590 690 436 255 920 318 220 415 803
1306	740 407 590 690 436 255 920 318 220 415 803
1308	400 90
1309	400 740 760 605
1310	156 3
1311	740 783 4
1312	740 783 4
1314	2 817
1315	2 817
1317	511 32
1318	400 740 575 17 920
1319	400 151 336 630 706
1320	400 740 636 240
1321	400 156 435 255
1322	400 740 776 495
1323	400 740 636 240 31 32 171
1324	400 760 740 220 416
1325	400 740 32 27
1326	740 32 59
1327	740 255 61
1328	740 32 840
1329	368 900
1330	400 740 176
1331	400 740 176
1332	740 231 3
1333	400 740 178
1334	400 740 176
1335	400 740 176
1336	400 740 176
1337	400 740 176
1338	400 740 176
1339	400 740 176
1341	520 220 415
1342	520 240 0
1343	740 690 630 240
1344	400 740 32 28
1345	740 100 240
1346	400 156 384 31
1348	740 840 13
1349	156 0 0
1350	400 741 717 235
1351	520 220
1353	400 892 829
1355	400 892 829
1356	390 34
1361	13 840 32 626 0
1362	400 740 336 176
1363	740 861 877
1364	526 550 220
1365	700 33
1366	520 220 415
1367	400 98
1369	740 690 639 240
1370	400 740 32 60 13
1371	400 740 176
1372	400 740 176
1373	400 740 176
1374	400 740 176
1375	400 740 176
1376	400 740 176
1378	526 550 220
1379	740 636 240 60 692
1380	740 0 0 0
1381	740 760 797
1382	565 741 263
1383	520 220 415
1385	154 3
1387	400 156 384 31
1388	368 33 705 31 741 390 741
1390	700 36
1391	700 33
1396	930 632 920
1397	930 632
1400	527 555 740 55 240 415 798 60 201
1401	520 33 706 231 806 2 817
1402	740 405 590 235 2 31 480 625
1404	740 31 504 235 60 920
1410	236 806 2 863
1412	390 3 2 817
1413	740 176 240 2 702 503
1414	368 840 830 2 861
1415	740 440 240 1 820
1416	161 233 220 32 741 831
1422	407 4 1 740 443 388 140
1423	679 740 240 60 550
1430	90 740 240 31
1431	740 337 484
1434	241 220 32 2 861
1436	740 585 798 2 861 216
1439	740 390 590 240 741 390 728
1440	740 100 240 741 702 900 3
1441	740 400 142 61
1442	740 266
1444	740 390 590 742 700
1445	520 33 705 2 172 32
1446	520 33 706 2 817 808
1447	740 798 3 2 416
1448	368 861 575
1449	527 555 231 2 817
1456	740 900 3 2 940 705
1457	740 760 840 13
1459	740 585 900 2 2 820
1460	861 576 545
1461	740 900 482 484 900
1462	740 416
1465	138 1 595 752 455
1466	740 770 235 2 817
1467	740 405 590 790
1471	740 32 840 233 60 550
1478	156 3
1479	520 233 803 2 817
1480	90 740 220 32
1481	520 175
1483	527 140
1484	294 350 595 820 2 820
1487	740 390 590 60 795
1488	390 871
1489	740 900 5
1490	111 833 528
1491	151 220 16 2 820
1492	740 798 460 350 741 590 32
1493	156 31
1495	407 4
1496	740 904 33 741 700
1497	740 61
1501	520 400 350 31
1510	520 33 706 31
1518	90 740 35 171 61
1530	740 269 511 60 690
1532	400 137
1533	740 877 32
1534	740 900 5 33
1535	400 221 31 741
1536	740 575 17 220 415 803
1539	390 3
1540	740 390 590 70 32 2 861
1543	2 368 260
1544	740 717 233 220 32
1548	530 0 140 220
1551	527 550 2 125 590
1552	740 892 590 893 1 615
1557	1 304 354 125 812 33
1560	595 632 740 550
1564	520 33 705 233 240 806 2 820
1569	405 61 740 806
1574	407 845 140 740 233 240 798 365 263
1575	520 95 33 706 240 798
1576	740 590 17
1580	407 4 60 692
1581	740 7 503 626 484
1583	790 740
1584	740 220 32
1585	154 806 468
1586	565 806
1587	527 554 104
1588	154 806 468
1594	140 820
1599	740 390 590 235 368 806
1600	740 390 590 235 368 806
1601	740 176
1602	740 904 240 2 817
1603	400 520 233
1604	740 176 798 231
1605	740 176 798 231
1607	137 2 820
1608	435 255 55
1610	712 840 400 740 440
1611	700 33 137 2 820
1614	400 740 16 503
1615	400 740 16 503
1619	526 550 60 820
1620	705 904
1621	1 480 165 900
1622	405 4 2 861
1623	740 794
1625	740 32 840
1626	158 806 465
1628	158 806 465
1630	740 798 460 15
1631	740 798 460 354
1633	740 390 590 240
1636	400 740 100 176 175
1637	740 752 482 240
1639	482 240
1641	400 740 220 415 798
1643	400 740 405 590 235 806
1644	400 740 405 590 235 806
1645	400 740 405 590 235 806
1646	400 740 405 590 235 806
1647	400 740 405 590 235 806
1649	407 5 741 500 561
1650	740 100 440
1651	740 100 440
1653	400 154 440 220
1658	65 826
1659	400 740 220 415 798
1660	400 740 33 705 233 235 0
1662	151 840 416
1663	32 257 840
1665	740 798 803 2 390 530 741
1666	700 33 711 335 575 413
1667	740 803 741 31 32 716
1668	390 4 104
1669	390 4 817
1670	0 0 740 233 240
1671	740 400 142 61
1672	740 904 240
1674	400 740 690 0
1676	740 255 0
1677	520 220 415
1678	400 740 176 700 33
1679	740 255 0
1680	400 520 220 16
1681	400 740 384 33
1683	400 154 896
1684	400 154 896
1685	400 232 235
1686	442 0 220 0
1687	455 370
1689	158 792
1690	32 820 100 415
1691	740 337 692 490
1692	415 35 171
1693	400 740 337 0
1695	740 176 220 235
1696	740 176 220 235
1697	740 176 220 235
1699	400 158 904 736
1700	317 740 335 740 176 2 920 491
1701	368 35
1702	400 892 0
1703	400 820 100 415
1704	520 72 219
1705	400 740 390 590
1706	400 740 336 18
1707	740 336 18
1708	520 240
1710	740 636 240 1 692
1711	740 636 240 1 692
1712	740 636 240 60 692
1715	740 32 840
1716	0 0 0
1717	137 2 820
1719	526 554 2 820
1720	400 740 690 436 255
1724	740 615 495 2 817
1725	400 140
1727	400 740 790
1728	400 740 861
1729	400 527 195
1732	400 740 100 31 705
1734	740 100 0 0
1735	400 740 892 617
1736	400 740 892 617
1738	740 760 268 233 220
1739	740 177 231
1740	400 740 335 3
1741	740 390 590 235
1742	520 240 2 405 501
1743	520 240 2 405 501
1744	520 240 2 405 501
1745	520 240 2 405 501
1746	520 240 2 405 501
1747	520 240 2 405 501
1748	520 240 2 405 501
1749	520 240 2 405 501
1750	520 240 2 405 501
1751	520 240 2 405 501
1752	520 240 2 405 501
1753	520 240 2 405 501
1754	740 407 590 690 436 255 920 318 220 415 803
1755	740 407 590 690 436 255 920 318 220 415 803
1756	740 407 590 690 436 255 920 318 220 415 803
1758	400 740 840 13
1759	200 705 380
1762	400 740 760 605
1763	400 740 760 605
1764	400 740 760 605
1765	400 740 760 605
1769	2 817
1770	400 234
1771	400 226
1772	0 711 335 575 413
1773	400 740 590 17 0
1774	400 740 336 176
1775	400 740 337
1776	700 125
1778	868 705 590
1779	868 706 590
1781	400 520 231 240
1782	400 740 817 491
1785	740 760 240
1786	740 32 840 2
1787	400 740 636 240 31 32 171
1788	151 229
1792	2 861 416
1793	400 740 760 220 416
1794	415 33 0
1796	400 740 32 59
1797	400 740 32 27
1798	400 740 32 0
1799	740 636 240
1801	740 255 61
1802	520 31
1803	520 31
1804	740 840 13
1805	740 840 13
1806	400 740 840 0 220
1807	368 900
1808	368 900
1809	368 900
1810	740 900 4
1811	0 0 0
1813	400 740 176
1814	400 740 176
1815	400 740 176
1816	400 740 176
1818	520 220 415
1819	520 220 415
1821	520 220 415
1822	520 220 16
1823	400 158 592
1824	400 158 592
1825	400 234
1826	400 234
1827	400 236
1828	700 33
1829	151 229
1830	710 0 220 32
1831	700 33
1832	740 564
1833	0 550 556
1834	90 740 235 240
1836	400 740 178
1837	400 740 176
1838	0 740 176
1839	400 740 176
1840	740 176
1842	740 690 636 240
1843	740 690 636 240
1844	400 740 32 28
1845	526 550 233
1846	740 0 0
1852	740 760 382
1853	400 137
1855	400 740 176
1856	400 740 176
1858	740 388 31
1859	400 740 637 240
1861	156 435 255
1863	400 740 176
1864	400 740 636 240 31 32 171
1874	740 407 590
1875	740 803 233 2 817
1876	400 740 776 495
1877	31 504 632 32
1879	36 269 140 2 741 60 920
1880	520 233 240 803 741 125
1882	740 100 176 838 1 220 455 530 741
1884	70 740 220 3 900
1885	740 690 435 255 2 368 861 590 32 368
1886	740 717 415 836 900
1888	740 585 17 741 630
1890	871 947 0 400 740 543 350 895 785 220 335
1891	90 740 240 0 60 820
1892	740 531
1894	405 5
1895	151 216
1896	866 151 33 33
1897	740 441 2 820 33
1898	740 760 93 2 252 575
1899	520 231 2 220 65 132 82
1901	2 817
1902	440 411 740 335 2 285 491
1906	226 2 861
1907	590 390
1908	760 31 2 861 791 440 717
1912	151 17 3
1913	390 4
1914	250 255
1919	740 165 60 550
1920	15 13 31 892
1922	740 690
1923	740 176 233 803
1926	700 32
1927	892 890 417 2 56 91
1928	892 890 417 2 56 91
1929	892 890 417 2 56 91
1930	892 890 417 2 56 91
1931	892 890 417 2 56 91
1932	892 890 417 2 56 91
1933	892 890 417 2 56 91
1935	740 817 390 2 820
1938	390 3 2 861
1940	520 33 2 861
1945	32
1951	405 3
1957	740 180
1964	390 832 3
1967	520 231
1968	215 1 480 306 813 33 60 413 346 706
1969	740 575 17
1971	740 390 590 220 3 60 840 416
1981	740 760 615 104 717 235 2 392 590 125
1984	527 550 233 2 812 95
1986	90 740 100 233 2 575 31
1988	526 555 235
1990	590 705 435 255 778 2 817
1994	154 4
1996	415 31 2 820
1998	390 4 491
1999	156 142 60 820
2000	740 840 13
2001	740 482 235
2003	740 798 240 60 111 166
2005	740 406 590 741 60 920
2006	390 3 480 368 861
2008	740 176 233
2009	422 3 1 60 65 405 720
2010	104 892 390 406
2011	151 100 220
2012	520 315 2 861 626
2013	90 740 233 2 817
2014	156 3
2015	151 590 390
2016	411 440 236 220 741 634
2017	527 388 233 740 176 2 861 392
2018	409 190 2 798 55
2019	865 685 0 226 32 741 390
2020	527 555 231 235
2021	527 550
2022	740 176 233
2023	740 912
2025	740 550
2026	740 32 840
2027	740 861 140
2036	806 231 2 221
2037	740 806 240 2 820
2041	740 32 840 233 220 32 60 825 2
2042	405 5 1 63 615 262
2043	527 555 235 2 861
2044	423 3 60 407 140
2046	520 70 255 832 2 817
2051	409 15
2052	520 220 415 519
2053	390 700 790 32 63
2054	154 5
2060	740 904 240 235
2061	740 760 605 2 540 590
2063	740 407 590 904 220 32 803 60 920
2064	575 705 56 31
2066	140 32
2067	527 550 740 443 60 820
2068	90 740 220 55 1 741 500 705
2069	90 740 220 55 1 741 500 705
